timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),eNB id,sameCellSinr,sameCellSinr 3gpp encoded
3900,00002,14,14,1,0,1,27.853111,103.000000
3900,00012,14,14,1,0,1,24.419386,96.000000
3900,00009,14,14,1,0,1,25.021008,97.000000
3900,00005,14,14,1,0,1,23.991744,95.000000
3900,00003,14,14,1,0,1,30.314760,107.000000
3900,00007,14,14,1,0,1,28.005088,103.000000
3900,00014,14,14,1,0,1,23.907204,95.000000
3900,00010,14,14,1,0,1,25.715515,98.000000
3900,00011,14,14,1,0,1,28.914534,105.000000
3900,00008,14,14,1,0,1,26.824461,100.000000
3900,00001,14,14,1,0,1,24.211179,95.000000
4000,00004,14,14,1,0,1,23.885685,95.000000
4000,00006,14,14,1,0,1,34.909746,117.000000
4000,00013,14,14,1,0,1,27.559197,102.000000
4000,00002,14,14,1,0,1,27.854084,103.000000
4000,00012,14,14,1,0,1,24.417385,96.000000
4000,00009,14,14,1,0,1,25.018052,97.000000
4000,00005,14,14,1,0,1,23.991625,95.000000
4000,00003,14,14,1,0,1,30.319356,107.000000
4000,00007,14,14,1,0,1,28.007055,103.000000
4000,00014,14,14,1,0,1,23.904295,95.000000
4000,00010,14,14,1,0,1,25.711686,98.000000
4000,00011,14,14,1,0,1,28.910947,105.000000
4000,00008,14,14,1,0,1,26.823405,100.000000
4000,00001,14,14,1,0,1,24.213672,95.000000
4100,00004,14,14,1,0,1,23.883425,95.000000
4100,00006,14,14,1,0,1,34.901175,117.000000
4100,00013,14,14,1,0,1,27.555418,102.000000
4100,00002,14,14,1,0,1,27.855056,103.000000
4100,00012,14,14,1,0,1,24.415383,96.000000
4100,00009,14,14,1,0,1,25.015097,97.000000
4100,00005,14,14,1,0,1,23.991506,95.000000
4100,00003,14,14,1,0,1,30.323954,107.000000
4100,00007,14,14,1,0,1,28.009021,103.000000
4100,00014,14,14,1,0,1,23.901387,95.000000
4100,00010,14,14,1,0,1,25.707858,98.000000
4100,00011,14,14,1,0,1,28.907362,105.000000
4100,00008,14,14,1,0,1,26.822349,100.000000
4100,00001,14,14,1,0,1,24.216165,95.000000
4200,00004,14,14,1,0,1,23.881166,95.000000
4200,00006,14,14,1,0,1,34.892612,117.000000
4200,00013,14,14,1,0,1,27.551640,102.000000
4200,00002,14,14,1,0,1,27.856028,103.000000
4200,00012,14,14,1,0,1,24.413382,96.000000
4200,00009,14,14,1,0,1,25.012143,97.000000
4200,00005,14,14,1,0,1,23.991386,95.000000
4200,00003,14,14,1,0,1,30.328554,108.000000
4200,00007,14,14,1,0,1,28.010984,103.000000
4200,00014,14,14,1,0,1,23.898480,95.000000
4200,00010,14,14,1,0,1,25.704032,98.000000
4200,00011,14,14,1,0,1,28.903778,105.000000
4200,00008,14,14,1,0,1,26.821292,100.000000
4200,00001,14,14,1,0,1,24.218659,95.000000
4300,00004,14,14,1,0,1,23.878906,95.000000
4300,00006,14,14,1,0,1,34.884057,117.000000
4300,00013,14,14,1,0,1,27.547863,102.000000
4300,00002,14,14,1,0,1,27.856998,103.000000
4300,00012,14,14,1,0,1,24.411381,96.000000
4300,00009,14,14,1,0,1,25.009190,97.000000
4300,00005,14,14,1,0,1,23.991266,95.000000
4300,00003,14,14,1,0,1,30.333157,108.000000
4300,00007,14,14,1,0,1,28.012945,103.000000
4300,00014,14,14,1,0,1,23.895574,95.000000
4300,00010,14,14,1,0,1,25.700207,98.000000
4300,00011,14,14,1,0,1,28.900195,105.000000
4300,00008,14,14,1,0,1,26.820235,100.000000
4300,00001,14,14,1,0,1,24.221153,95.000000
4400,00004,14,14,1,0,1,23.876646,94.000000
4400,00006,14,14,1,0,1,34.875510,117.000000
4400,00013,14,14,1,0,1,27.544086,102.000000
4400,00002,14,14,1,0,1,27.857968,103.000000
4400,00012,14,14,1,0,1,24.409380,96.000000
4400,00009,14,14,1,0,1,25.006237,97.000000
4400,00005,14,14,1,0,1,23.991144,95.000000
4400,00003,14,14,1,0,1,30.337761,108.000000
4400,00007,14,14,1,0,1,28.014904,103.000000
4400,00014,14,14,1,0,1,23.892669,95.000000
4400,00010,14,14,1,0,1,25.696383,98.000000
4400,00011,14,14,1,0,1,28.896614,105.000000
4400,00008,14,14,1,0,1,26.819177,100.000000
4400,00001,14,14,1,0,1,24.223647,95.000000
4500,00004,14,14,1,0,1,23.874386,94.000000
4500,00006,14,14,1,0,1,34.866971,117.000000
4500,00013,14,14,1,0,1,27.540310,102.000000
4500,00002,14,14,1,0,1,27.858937,103.000000
4500,00012,14,14,1,0,1,24.407378,96.000000
4500,00009,14,14,1,0,1,25.003285,97.000000
4500,00005,14,14,1,0,1,23.991022,95.000000
4500,00003,14,14,1,0,1,30.342368,108.000000
4500,00007,14,14,1,0,1,28.016861,103.000000
4500,00014,14,14,1,0,1,23.889765,95.000000
4500,00010,14,14,1,0,1,25.692561,98.000000
4500,00011,14,14,1,0,1,28.893034,105.000000
4500,00008,14,14,1,0,1,26.818118,100.000000
4500,00001,14,14,1,0,1,24.226142,95.000000
4600,00004,14,14,1,0,1,23.872126,94.000000
4600,00006,14,14,1,0,1,34.858439,117.000000
4600,00013,14,14,1,0,1,27.536534,102.000000
4600,00002,14,14,1,0,1,27.859905,103.000000
4600,00012,14,14,1,0,1,24.405377,96.000000
4600,00009,14,14,1,0,1,25.000334,97.000000
4600,00005,14,14,1,0,1,23.990900,95.000000
4600,00003,14,14,1,0,1,30.346977,108.000000
4600,00007,14,14,1,0,1,28.018815,103.000000
4600,00014,14,14,1,0,1,23.886862,95.000000
4600,00010,14,14,1,0,1,25.688741,98.000000
4600,00011,14,14,1,0,1,28.889455,105.000000
4600,00008,14,14,1,0,1,26.817059,100.000000
4600,00001,14,14,1,0,1,24.228637,95.000000
4700,00004,14,14,1,0,1,23.869867,94.000000
4700,00006,14,14,1,0,1,34.849915,117.000000
4700,00013,14,14,1,0,1,27.532759,102.000000
4700,00002,14,14,1,0,1,27.860873,103.000000
4700,00012,14,14,1,0,1,24.403376,96.000000
4700,00009,14,14,1,0,1,24.997384,97.000000
4700,00005,14,14,1,0,1,23.990776,95.000000
4700,00003,14,14,1,0,1,30.351587,108.000000
4700,00007,14,14,1,0,1,28.020768,103.000000
4700,00014,14,14,1,0,1,23.883959,95.000000
4700,00010,14,14,1,0,1,25.684922,98.000000
4700,00011,14,14,1,0,1,28.885877,105.000000
4700,00008,14,14,1,0,1,26.815999,100.000000
4700,00001,14,14,1,0,1,24.231132,95.000000
4800,00004,14,14,1,0,1,23.867607,94.000000
4800,00006,14,14,1,0,1,34.841399,117.000000
4800,00013,14,14,1,0,1,27.528985,102.000000
4800,00002,14,14,1,0,1,27.861839,103.000000
4800,00012,14,14,1,0,1,24.401375,96.000000
4800,00009,14,14,1,0,1,24.994435,97.000000
4800,00005,14,14,1,0,1,23.990652,95.000000
4800,00003,14,14,1,0,1,30.356200,108.000000
4800,00007,14,14,1,0,1,28.022718,103.000000
4800,00014,14,14,1,0,1,23.881058,95.000000
4800,00010,14,14,1,0,1,25.681104,98.000000
4800,00011,14,14,1,0,1,28.882301,105.000000
4800,00008,14,14,1,0,1,26.814939,100.000000
4800,00001,14,14,1,0,1,24.233628,95.000000
4900,00004,14,14,1,0,1,23.865347,94.000000
4900,00006,14,14,1,0,1,34.832890,117.000000
4900,00013,14,14,1,0,1,27.525211,102.000000
4900,00002,14,14,1,0,1,27.862805,103.000000
4900,00012,14,14,1,0,1,24.399374,96.000000
4900,00009,14,14,1,0,1,24.991487,97.000000
4900,00005,14,14,1,0,1,23.990527,95.000000
4900,00003,14,14,1,0,1,30.360816,108.000000
4900,00007,14,14,1,0,1,28.024666,103.000000
4900,00014,14,14,1,0,1,23.878157,95.000000
4900,00010,14,14,1,0,1,25.677287,98.000000
4900,00011,14,14,1,0,1,28.878726,105.000000
4900,00008,14,14,1,0,1,26.813878,100.000000
4900,00001,14,14,1,0,1,24.236124,95.000000
